85|spotify|https://open.spotify.com/artist/67ea9eGLXYMsO2eYQRui3w|10
86|Official Site|http://www.titas.net/|58
87|twitter|https://twitter.com/titasoficial|58
88|instagram|https://www.instagram.com/titasoficial/|58
89|spotify|https://open.spotify.com/artist/2euX7vCVnJy3TVEGfc0RCl|58
90|youtube|https://www.youtube.com/user/TitasOficial1|58
91|apple|https://itunes.apple.com/br/artist/tit%C3%A3s/81857521|58
92|apple|https://itunes.apple.com/us/artist/led-zeppelin/994656|1
93|apple|https://itunes.apple.com/us/artist/the-beatles/136975|2
94|apple|https://itunes.apple.com/us/artist/the-doors/1248588|3
95|apple|https://itunes.apple.com/us/artist/the-who/61499|10
96|apple|https://itunes.apple.com/us/artist/foo-fighters/6906197|43
97|apple|https://itunes.apple.com/us/artist/nirvana/112018|5
98|apple|https://itunes.apple.com/us/artist/soundgarden/133036|44
99|spotify|https://open.spotify.com/artist/5xUf6j4upBrXZPg6AI4MRK|44
100|apple|https://itunes.apple.com/us/artist/stone-temple-pilots/889772|45
101|apple|https://itunes.apple.com/us/artist/alice-in-chains/462221|46
102|spotify|https://open.spotify.com/artist/5sD1ZLf2dGQ9gQ3YJl1eAd|47
103|apple|https://itunes.apple.com/us/artist/blind-melon/533032|47
104|spotify|https://open.spotify.com/artist/6Hr2CvTnI7x9U3MyDH2zBk|9
105|apple|https://itunes.apple.com/us/artist/trotsky-vengaran/263549547|9
106|spotify|https://open.spotify.com/artist/3HCpwNmFp2rvjkdjTs4uxs|100
107|Allmusic|https://www.allmusic.com/artist/kyuss-mn0000776011|100
108|twitter|https://twitter.com/javiermalosetti|37
109|spotify|https://open.spotify.com/artist/0k0zJds09TLWzvBW9NoPqV?autoplay=true&v=A|37
110|Sitio Oficial|http://www.buitres.com.uy|11
111|twitter|https://twitter.com/buitresok|11
112|spotify|https://open.spotify.com/artist/04IlmuXVBYLASmLi18VqRl|11
113|twitter|https://twitter.com/cuartetodenos|17
114|Official Site|http://www.cuartetodenos.com.uy|17
115|youtube|https://www.youtube.com/user/cuartetodenos/videos|17
116|spotify|https://open.spotify.com/artist/13JJKrUewC1CJYmIDXQNoH?autoplay=true&v=A|17
117|apple|https://itunes.apple.com/ar/artist/el-cuarteto-de-nos/200369589|17
118|spotify|https://open.spotify.com/artist/1w5Kfo2jwwIPruYS2UWh56|8
119|twitter|https://twitter.com/gillespiok|24
120|Official Site|http://www.gillespi.com.ar|24
121|instagram|https://www.instagram.com/gillespiok/|24
122|soundcloud|https://soundcloud.com/gillespi|24
123|spotify|https://open.spotify.com/artist/0lTOO8myl6VcmOP43pbuVb?autoplay=true&v=A|24
124|Official Site|http://www.deeppurple.com|115
